,filename,results
421,1684579974377500700_frame0.jpg,"['tv', 'cbs', 'cbs', 'espn']"
422,1667537640070639600_frame0.jpg,"['tv', 'espn', 'espn']"
423,1665281852459491300_frame0.jpg,"['tv', 'msnbc']"
424,1652453821282111500_frame0.jpg,"['tv', 'tv', 'tnt', 'tv', 'tv']"
425,1667436200551575600_frame0.jpg,"['tv', 'cnn']"
426,1677585649697337300_frame0.jpg,"['tv', 'fox_news']"
427,1674076389969567700_frame0.jpg,"['tv', 'abc', 'espn', 'espn']"
428,1684628330222977000_frame0.jpg,"['tv', 'cbs', 'cbs']"
429,1680824766862286800_frame0.jpg,"['tv', 'fox_news']"
430,1662183722075586600_frame0.jpg,"['tv', 'cnn']"
431,1657512127176388600_frame0.jpg,"['tv', 'tnt']"
432,1665389943406465000_frame0.jpg,"['tv', 'cnn']"
433,1666495248928403500_frame0.jpg,"['tv', 'abc', 'abc', 'espn']"
434,1666409146653606000_frame0.jpg,['tv']
435,1660030154820321300_frame0.jpg,"['tv', 'tnt', 'tnt']"
436,1660617177851527200_frame0.jpg,"['tv', 'cnn']"
437,1676963432101884000_frame0.jpg,"['tv', 'msnbc']"
438,1684608726012653600_frame0.jpg,"['tv', 'cbs', 'cbs']"
439,1684589494637953000_frame0.jpg,"['tv', 'cbs', 'cbs']"
440,1674147681573904400_frame0.jpg,"['tv', 'abc']"
441,1660045255585579000_frame0.jpg,"['tv', 'tnt']"
442,1670172770756997000_frame0.jpg,"['tv', 'tnt', 'espn']"
443,1671600565014040600_frame0.jpg,"['tv', 'abc']"
444,1659991611221852200_frame0.jpg,"['tv', 'tnt']"
445,1666414668438106000_frame0.jpg,"['tv', 'cbs', 'cbs']"
446,1657491862040211500_frame0.jpg,"['tv', 'tnt']"
447,1684597437903216600_frame0.jpg,"['tv', 'cbs', 'cbs']"
448,1678445096963448800_frame0.jpg,"['tv', 'fox_news', 'tnt']"
449,1679872319390027800_frame0.jpg,"['tv', 'fox_news']"
450,1671263001962946600_frame0.jpg,"['tv', 'cbs', 'cbs']"
451,1669002005336604700_frame0.jpg,"['tv', 'abc']"
452,1651320870976626700_frame0.jpg,"['tv', 'espn']"
453,1666895916885401600_frame0.jpg,"['tv', 'cbs']"
454,1667436272261648400_frame0.jpg,"['tv', 'cnn']"
455,1680708553653960700_frame0.jpg,"['tv', 'tnt']"
456,1718024124896485400_frame0.jpg,"['tv', 'cbs']"
457,1666425287887351800_frame0.jpg,"['tv', 'espn']"
458,1684629683339001900_frame0.jpg,"['tv', 'cbs', 'cbs']"
459,1648234965227348000_frame0.jpg,"['tv', 'msnbc']"
460,1678124511502835700_frame0.jpg,"['tv', 'fox_news']"
461,1674069881567428600_frame0.jpg,"['tv', 'abc']"
462,1665281364531912700_frame0.jpg,"['tv', 'cnn', 'espn']"
463,1670030128182214700_frame0.jpg,['tv']
464,1661986054674088000_frame0.jpg,"['tv', 'cnn']"
465,1680285884294992000_frame0.jpg,"['tv', 'fox_news']"
466,1683857458533048300_frame0.jpg,"['tv', 'cbs', 'cbs']"
467,1669053611100983300_frame0.jpg,"['tv', 'cbs']"
468,1643609149604466700_frame0.jpg,"['tv', 'cbs']"
469,1635666341178380300_frame0.jpg,"['tv', 'fox_news', 'tv']"
470,1683990691744653300_frame0.jpg,"['tv', 'cbs']"
471,1666461474048024600_frame0.jpg,"['tv', 'abc', 'abc', 'espn']"
472,1671603169576132600_frame0.jpg,"['tv', 'abc', 'tv']"
473,1643604387450347500_frame0.jpg,"['tv', 'cbs']"
474,1664815346068066300_frame0.jpg,"['tv', 'tnt']"
475,1662694408094589000_frame0.jpg,"['tv', 'cnn']"
476,1662144537113399300_frame0.jpg,"['tv', 'msnbc']"
477,1642380097375826000_frame0.jpg,"['tv', 'msnbc', 'tv']"
478,1735344912922120200_frame0.jpg,"['tv', 'tv', 'cbs', 'cbs', 'cbs']"
479,1657489998032773000_frame0.jpg,"['tv', 'tnt']"
480,1677024263669932000_frame0.jpg,"['tv', 'tnt']"
481,1735366874205630500_frame0.jpg,"['tv', 'cbs']"
482,1674592019214766000_frame0.jpg,['tv']
483,1684546697675473000_frame0.jpg,"['tv', 'cbs', 'cbs', 'tv', 'tv', 'tv']"
484,1669654421459550200_frame0.jpg,"['tv', 'cnn']"
485,1683450231347290000_frame0.jpg,"['tv', 'fox_news']"
486,1676666037136846800_frame0.jpg,"['tv', 'tnt']"
487,1677756788935614500_frame0.jpg,"['tv', 'abc']"
488,1670184489076203500_frame0.jpg,"['tnt', 'tv', 'tv']"
489,1683518901104722000_frame0.jpg,"['tv', 'fox_news']"
490,1684349276873818000_frame0.jpg,"['tv', 'cbs']"
491,1717253984974090200_frame0.jpg,"['tv', 'cbs', 'cbs']"
492,1665220267196063700_frame0.jpg,"['tv', 'msnbc']"
493,1666793348888834000_frame0.jpg,"['tv', 'cbs', 'cbs']"
494,1666467056192610300_frame0.jpg,"['tv', 'espn']"
495,1657455046436085800_frame0.jpg,"['tv', 'tnt']"
496,1683795446411104300_frame0.jpg,"['tv', 'fox_news']"
497,1678323835960623000_frame0.jpg,"['tv', 'fox_news']"
498,1661094150046564400_frame0.jpg,"['tv', 'cbs']"
499,1667520501532127200_frame0.jpg,"['tv', 'cnn']"
500,1674064376589557800_frame0.jpg,"['tv', 'abc']"
501,1678808744068120600_frame0.jpg,"['tv', 'fox_news']"
502,1684545945817096200_frame0.jpg,"['tv', 'cbs', 'cbs']"
503,1681040170104705000_frame0.jpg,"['tv', 'fox_news']"
504,1671541809156722700_frame0.jpg,"['tv', 'abc', 'abc', 'espn']"
505,1678311816003911700_frame0.jpg,"['tv', 'fox_news']"
506,1671623508385439700_frame0.jpg,"['tv', 'abc']"
507,1665448234753040400_frame0.jpg,"['tv', 'cnn']"
508,1684490499530027000_frame0.jpg,"['tv', 'espn', 'espn', 'espn']"
509,1666800409076871200_frame0.jpg,"['tv', 'cbs', 'cbs']"
510,1664326840124182500_frame0.jpg,"['tv', 'cnn', 'msnbc']"
511,1666554548711325700_frame0.jpg,"['tv', 'espn', 'abc']"
512,1637466400677200000_frame0.jpg,"['tv', 'msnbc']"
513,1682614810837045200_frame0.jpg,"['tv', 'espn', 'espn']"
514,1654595038367277000_frame0.jpg,"['tv', 'msnbc']"
515,1657491937030152200_frame0.jpg,"['tv', 'tnt']"
516,1684543778041397200_frame0.jpg,"['tv', 'cbs', 'espn']"
517,1682508145282330600_frame0.jpg,"['tv', 'fox_news']"
518,1674502395536707600_frame0.jpg,"['tv', 'abc']"
519,1676261280903704600_frame0.jpg,"['tv', 'cnn']"
520,1668286064562917400_frame0.jpg,"['tv', 'cbs']"
521,1661108636635689000_frame0.jpg,"['tv', 'tnt']"
522,1684607584960512000_frame0.jpg,"['tv', 'cbs', 'cbs', 'tv']"
523,1718005482985140200_frame0.jpg,"['tv', 'cbs']"
524,1650531523553771500_frame0.jpg,"['tv', 'espn', 'espn']"
525,1666520621057601500_frame0.jpg,"['tv', 'abc']"
526,1666547942300844000_frame0.jpg,"['tv', 'abc', 'espn']"
527,1636001624134520800_frame0.jpg,"['tv', 'tv', 'espn', 'cbs']"
528,1684619824715604000_frame0.jpg,"['tv', 'cbs', 'cbs']"
529,1668950375262118000_frame0.jpg,"['tv', 'tnt']"
530,1655545967631421400_frame0.jpg,"['tv', 'msnbc']"
531,1681284488321122300_frame0.jpg,"['tv', 'espn', 'espn']"
532,1665454590226624500_frame0.jpg,"['tv', 'msnbc']"
533,1666814946387751000_frame0.jpg,"['tv', 'espn', 'abc', 'espn']"
534,1717996232925880300_frame0.jpg,"['tv', 'cbs', 'cbs']"
535,1717300571909730300_frame0.jpg,"['tv', 'cbs', 'cbs']"
536,1683809680536703000_frame0.jpg,"['tv', 'espn']"
537,1657480507266498600_frame0.jpg,"['tv', 'tnt']"
538,1681399603448078300_frame0.jpg,"['tv', 'abc']"
539,1682356541807710200_frame0.jpg,"['tv', 'fox_news']"
540,1684546445509722000_frame0.jpg,"['tv', 'tv', 'cbs', 'tv']"
541,1670155473678049300_frame0.jpg,"['tv', 'tnt']"
542,1684581477913849900_frame0.jpg,"['tv', 'cbs', 'cbs']"
543,1684531028363878400_frame0.jpg,"['tv', 'espn']"
544,1644720823820451800_frame0.jpg,"['tv', 'msnbc']"
545,1718007822203060200_frame0.jpg,"['tv', 'cbs']"
546,1717195484646383600_frame0.jpg,['tv']
547,1682509060722708500_frame0.jpg,"['tv', 'tnt']"
548,1640469985438564400_frame0.jpg,"['tv', 'cbs', 'cbs']"
549,1665734173006016500_frame0.jpg,"['tv', 'cnn']"
550,1650091383215726600_frame0.jpg,"['tv', 'msnbc', 'cbs', 'tv']"
551,1658163455481360400_frame0.jpg,"['tv', 'tnt']"
552,1644971798967615500_frame0.jpg,"['tv', 'msnbc']"
553,1673093697530523600_frame0.jpg,['tv']
554,1659190886250147800_frame0.jpg,"['tv', 'msnbc']"
555,1662054613018321000_frame0.jpg,"['tv', 'cnn']"
556,1682814553789902800_frame0.jpg,"['tv', 'fox_news']"
557,1666725424555729000_frame0.jpg,"['tv', 'cnn']"
558,1680339576691966000_frame0.jpg,"['tv', 'espn']"
559,1683868253291614200_frame0.jpg,"['tv', 'fox_news']"
560,1676678501748564000_frame0.jpg,"['tv', 'tnt']"
561,1684620996096684000_frame0.jpg,"['tv', 'cbs', 'tv', 'tv', 'cbs']"
562,1666434273952923600_frame0.jpg,"['tv', 'espn', 'tv']"
563,1684543549581947000_frame0.jpg,"['tv', 'cbs', 'cbs']"
564,1718028700177473500_frame0.jpg,"['tv', 'cbs', 'tv']"
565,1717163358890832000_frame0.jpg,"['tv', 'cbs', 'espn', 'cbs', 'cbs']"
566,1641662639090196500_frame0.jpg,"['tv', 'fox_news', 'msnbc']"
567,1658171167795683300_frame0.jpg,"['tv', 'tnt', 'tnt']"
568,1684570233509052400_frame0.jpg,"['tv', 'fox_news']"
569,1667800028686643200_frame0.jpg,"['tv', 'cnn']"
570,1680102115223101400_frame0.jpg,"['tv', 'fox_news']"
571,1666705044348600300_frame0.jpg,"['tv', 'cnn']"
572,1684307892842315800_frame0.jpg,"['tv', 'espn']"
573,1666548890192638000_frame0.jpg,"['tv', 'abc']"
574,1682838941901844500_frame0.jpg,"['tv', 'fox_news']"
575,1684552571286454300_frame0.jpg,"['tv', 'cbs', 'cbs']"
576,1674899640283144200_frame0.jpg,"['tv', 'cnn']"
577,1672376370195406800_frame0.jpg,"['tv', 'msnbc']"
578,1664954247298420700_frame0.jpg,"['tv', 'msnbc']"
579,1684626001482608600_frame0.jpg,"['tv', 'cbs', 'cbs', 'espn', 'cbs']"
580,1684597507247636500_frame0.jpg,"['tv', 'cbs']"
581,1660045430949507000_frame0.jpg,"['tv', 'tnt']"
582,1682370298319532000_frame0.jpg,"['tv', 'fox_news']"
583,1684546676083196000_frame0.jpg,"['tv', 'cbs', 'cbs', 'tv']"
584,1681975030637977600_frame0.jpg,"['tv', 'fox_news']"
585,1674028401138081800_frame0.jpg,"['tv', 'abc', 'abc']"
586,1637142015244304400_frame0.jpg,"['tv', 'msnbc']"
587,1665070217941749800_frame0.jpg,"['tv', 'fox_news']"
588,1684294934154309600_frame0.jpg,"['tv', 'espn', 'espn']"
589,1676468707645276200_frame0.jpg,"['tv', 'abc']"
590,1675277818126233600_frame0.jpg,"['tv', 'cnn']"
591,1667785667616297000_frame0.jpg,"['tv', 'abc']"
592,1671608879798112300_frame0.jpg,"['tv', 'abc']"
593,1660734459693056000_frame0.jpg,"['tv', 'cnn', 'fox_news']"
594,1659289825410318300_frame0.jpg,"['tv', 'msnbc']"
595,1679919480190386200_frame0.jpg,"['tv', 'abc']"
596,1684552267769892900_frame0.jpg,"['tv', 'cbs', 'cbs']"
597,1666455004350775300_frame0.jpg,"['tv', 'espn', 'espn']"
598,1667405374275305500_frame0.jpg,"['tv', 'msnbc']"
599,1663317748102488000_frame0.jpg,"['tv', 'msnbc']"
600,1684587646053044200_frame0.jpg,"['tv', 'fox_news']"
601,1680506938003144700_frame0.jpg,"['tv', 'fox_news', 'tv']"
602,1684550912032407600_frame0.jpg,"['tv', 'cbs', 'cbs']"
603,1657541458820964400_frame0.jpg,"['tv', 'tnt', 'cbs']"
604,1648282065906446300_frame0.jpg,"['tv', 'msnbc']"
605,1666805103870451700_frame0.jpg,"['tv', 'cbs', 'cbs']"
606,1678793705760350200_frame0.jpg,"['tv', 'fox_news']"
607,1644934204145897500_frame0.jpg,"['tv', 'msnbc']"
608,1667129575324381200_frame0.jpg,"['tv', 'espn', 'espn']"
609,1680579655406547000_frame0.jpg,"['tv', 'fox_news']"
610,1657516857151742000_frame0.jpg,"['tv', 'tnt', 'tnt']"
611,1674060147221143600_frame0.jpg,"['tv', 'espn', 'abc', 'espn']"
612,1665401208203907000_frame0.jpg,"['tv', 'cnn']"
613,1666791429550141400_frame0.jpg,"['tv', 'cbs', 'cbs', 'cbs']"
614,1684155891873579000_frame0.jpg,"['tv', 'fox_news']"
615,1684303060672757800_frame0.jpg,"['tv', 'espn']"
616,1717240838200856600_frame0.jpg,"['tv', 'cbs']"
617,1684162921413808000_frame0.jpg,"['tv', 'fox_news', 'tv']"
618,1666797329694425000_frame0.jpg,"['tv', 'cbs', 'cbs']"
619,1656013492639027200_frame0.jpg,"['tv', 'tnt', 'tv']"
620,1641049095709778000_frame0.jpg,['tv']
621,1683863597987467300_frame0.jpg,"['tv', 'fox_news']"
622,1679740477538111500_frame0.jpg,"['tv', 'fox_news']"
623,1676138091091341300_frame0.jpg,"['tv', 'cnn']"
624,1684365522927353900_frame0.jpg,"['tv', 'fox_news']"
625,1666813200361947100_frame0.jpg,"['tv', 'cbs']"
626,1682402326041645000_frame0.jpg,"['tv', 'fox_news', 'tv', 'espn']"
627,1678854184507539500_frame0.jpg,"['tv', 'fox_news']"
628,1718001197991952400_frame0.jpg,"['tv', 'cbs']"
629,1661631067477610500_frame0.jpg,"['tv', 'cnn']"
630,1677373324751122400_frame0.jpg,"['tv', 'fox_news']"
631,1684598167154196500_frame0.jpg,"['tv', 'cbs', 'cbs']"
632,1666460119283593200_frame0.jpg,"['tv', 'espn', 'espn']"
633,1684546121231270000_frame0.jpg,"['tv', 'cbs']"
634,1663068933386690600_frame0.jpg,"['tv', 'msnbc']"
635,1683838710669447200_frame0.jpg,"['tv', 'fox_news', 'tv']"
636,1672650407463182300_frame0.jpg,"['tv', 'msnbc']"
637,1658215400866943000_frame0.jpg,"['tv', 'tnt']"
638,1665209157520720000_frame0.jpg,"['tv', 'msnbc']"
639,1679940642123325400_frame0.jpg,"['tv', 'fox_news', 'msnbc']"
640,1684456432558272500_frame0.jpg,['tv']
641,1651989521874665500_frame0.jpg,"['tv', 'espn']"
642,1684633005211119600_frame0.jpg,['tv']
643,1684543556171112400_frame0.jpg,"['tv', 'cbs', 'tv']"
644,1666412915122610200_frame0.jpg,"['tv', 'espn']"
645,1684556314082058200_frame0.jpg,"['tv', 'tv', 'cbs', 'tv']"
646,1673633171255681000_frame0.jpg,"['tv', 'cnn']"
647,1649018669377908700_frame0.jpg,"['tv', 'tnt']"
648,1657525796144783400_frame0.jpg,"['tv', 'tnt']"
649,1667947291614494700_frame0.jpg,"['tv', 'espn', 'tv']"
650,1717631772801466400_frame0.jpg,"['tv', 'cbs', 'tv']"
651,1717227190527037400_frame0.jpg,"['tv', 'cbs']"
652,1667485739102879700_frame0.jpg,"['tv', 'cnn']"
653,1666477782734995500_frame0.jpg,"['tv', 'espn']"
654,1684543183385653200_frame0.jpg,"['tv', 'cbs', 'cbs', 'cbs', 'tv', 'cbs', 'cbs', 'cbs', 'tv']"
655,1677780731956420600_frame0.jpg,"['tv', 'fox_news']"
656,1671627563866366000_frame0.jpg,"['tv', 'abc']"
657,1665245348668379100_frame0.jpg,"['tv', 'cnn', 'cnn']"
658,1684548260406096000_frame0.jpg,"['tv', 'cbs']"
659,1684601998625775600_frame0.jpg,"['tv', 'cbs', 'espn', 'cbs']"
660,1648188136527769600_frame0.jpg,"['tv', 'msnbc']"
661,1655290500334248000_frame0.jpg,"['tv', 'tnt']"
662,1649059346811777000_frame0.jpg,"['tv', 'cbs', 'cbs']"
663,1717240660936999000_frame0.jpg,"['tv', 'cbs']"
664,1671607521263067100_frame0.jpg,"['tv', 'abc']"
665,1676690809187053600_frame0.jpg,"['tv', 'tnt', 'tv']"
666,1678480325061181400_frame0.jpg,"['tv', 'fox_news']"
667,1684547301189668900_frame0.jpg,"['tv', 'cbs']"
668,1667189511127363600_frame0.jpg,"['tv', 'espn']"
669,1661094332515565600_frame0.jpg,"['tv', 'tnt']"
670,1661039642239152000_frame0.jpg,"['tv', 'cnn']"
671,1683078002138726400_frame0.jpg,"['tv', 'fox_news']"
672,1684511141444714500_frame0.jpg,['tv']
673,1640087953311064000_frame0.jpg,"['tv', 'espn']"
674,1676366269651103700_frame0.jpg,"['tv', 'cnn']"
675,1684552092846391300_frame0.jpg,"['tv', 'cbs', 'abc']"
676,1680319944958513200_frame0.jpg,"['tv', 'tnt']"
677,1684129180041707500_frame0.jpg,"['tv', 'espn']"
678,1684566665515311000_frame0.jpg,"['tv', 'cbs', 'cbs']"
679,1675229189457928200_frame0.jpg,"['tv', 'abc', 'tv']"
680,1647459179423608800_frame0.jpg,"['tv', 'msnbc']"
681,1639487289002328000_frame0.jpg,"['tv', 'msnbc']"
682,1657545501127602200_frame0.jpg,"['tv', 'tnt']"
683,1639307803409633300_frame0.jpg,"['tv', 'msnbc']"
684,1643110770055155700_frame0.jpg,"['tv', 'msnbc']"
685,1679898555826884600_frame0.jpg,"['tv', 'fox_news']"
686,1683399861946318800_frame0.jpg,"['tv', 'fox_news']"
687,1667247489281015800_frame0.jpg,"['tv', 'cnn']"
688,1679906973593747500_frame0.jpg,"['tv', 'fox_news']"
689,1665295555766521900_frame0.jpg,"['tv', 'cnn']"
690,1682720138043912200_frame0.jpg,"['tv', 'fox_news']"
691,1678345358884778000_frame0.jpg,"['tv', 'fox_news']"
692,1665473020480823300_frame0.jpg,"['tv', 'tnt']"
693,1667485674892222500_frame0.jpg,"['tv', 'espn']"
694,1683794356982587400_frame0.jpg,"['tv', 'fox_news']"
695,1666459699219853300_frame0.jpg,"['tv', 'cnn']"
696,1664916299546988500_frame0.jpg,"['tv', 'cnn', 'cnn']"
697,1682327019842490400_frame0.jpg,"['tv', 'abc']"
698,1653735601750442000_frame0.jpg,['tv']
699,1683541526606585900_frame0.jpg,"['tv', 'fox_news']"
700,1684546682412388400_frame0.jpg,"['tv', 'cbs', 'cbs']"
701,1666829824829743000_frame0.jpg,"['tv', 'cbs']"
702,1678326615173542000_frame0.jpg,"['tv', 'fox_news']"
703,1718019249181655000_frame0.jpg,"['tv', 'cbs']"
704,1666796584144212000_frame0.jpg,"['tv', 'cbs', 'cbs']"
705,1684615221454434300_frame0.jpg,"['tv', 'cbs']"
706,1671870104683458600_frame0.jpg,"['tv', 'msnbc', 'tv']"
707,1662221370794233900_frame0.jpg,"['tv', 'msnbc']"
708,1717996640498983000_frame0.jpg,"['tv', 'cbs']"
709,1673229530099179500_frame0.jpg,"['tv', 'abc']"
710,1684524444594335700_frame0.jpg,"['tv', 'espn']"
711,1682482479677644800_frame0.jpg,"['tv', 'abc']"
712,1663204420252360700_frame0.jpg,"['tv', 'cnn', 'cnn']"
713,1641143672324087800_frame0.jpg,"['tv', 'cbs', 'cbs']"
714,1717256963315806200_frame0.jpg,"['tv', 'cbs']"
715,1679838831836233700_frame0.jpg,"['tv', 'fox_news']"
716,1666459534564028400_frame0.jpg,"['tv', 'espn']"
717,1646864107275571200_frame0.jpg,"['tv', 'msnbc']"
718,1673665843801694200_frame0.jpg,"['tv', 'cnn', 'cnn']"
719,1662378789289644000_frame0.jpg,"['tv', 'cnn']"
720,1671155011825975300_frame0.jpg,"['tv', 'cnn']"
721,1660689003554336800_frame0.jpg,"['tv', 'tnt']"
722,1670325099095408600_frame0.jpg,"['tv', 'msnbc']"
723,1678631975927275500_frame0.jpg,"['tv', 'fox_news']"
724,1680458526805291000_frame0.jpg,"['tv', 'fox_news']"
725,1666786461418000400_frame0.jpg,"['tv', 'cbs', 'cbs', 'cbs']"
726,1680245763499724800_frame0.jpg,"['tv', 'fox_news']"
727,1665248543461449700_frame0.jpg,"['tv', 'cnn']"
728,1664869274361110500_frame0.jpg,"['tv', 'msnbc']"
729,1657678357300523000_frame0.jpg,"['tv', 'msnbc']"
730,1659602758887616500_frame0.jpg,"['tv', 'cnn']"
731,1684523002613592000_frame0.jpg,"['tv', 'espn', 'tv', 'tv']"
732,1666399049042915300_frame0.jpg,"['tv', 'espn', 'tv']"
733,1671613487429783600_frame0.jpg,"['tv', 'abc', 'espn']"
734,1716911439328927700_frame0.jpg,"['tv', 'cbs']"
735,1668604729137156000_frame0.jpg,"['tv', 'cnn']"
736,1684559621068550100_frame0.jpg,"['tv', 'cbs', 'cbs']"
737,1678105396700536800_frame0.jpg,"['tv', 'abc']"
738,1675624948405657600_frame0.jpg,"['tv', 'msnbc']"
739,1660163925913747500_frame0.jpg,"['tv', 'cnn']"
740,1640817851105403000_frame0.jpg,['tv']
741,1670158515588579300_frame0.jpg,"['tv', 'tnt']"
742,1683860330217808000_frame0.jpg,"['tv', 'cbs']"
743,1669809526133538800_frame0.jpg,"['tv', 'msnbc']"
744,1666504231479148500_frame0.jpg,"['tv', 'abc', 'espn', 'abc']"
745,1684546171055448000_frame0.jpg,"['tv', 'cbs', 'cbs', 'cbs', 'cbs']"
746,1663799534519709700_frame0.jpg,"['tv', 'msnbc']"
747,1667886842445357000_frame0.jpg,"['tv', 'abc']"
748,1677789030323888000_frame0.jpg,"['tv', 'fox_news']"
749,1679879835415068700_frame0.jpg,"['tv', 'fox_news']"
750,1659812574641799200_frame0.jpg,"['tv', 'cnn']"
751,1674069179277344800_frame0.jpg,"['tv', 'abc', 'tv']"
752,1652734017000210400_frame0.jpg,"['tv', 'espn']"
753,1684389271831703600_frame0.jpg,"['tv', 'abc']"
754,1678167519392718800_frame0.jpg,"['tv', 'fox_news']"
755,1669465089725522000_frame0.jpg,"['tv', 'abc']"
756,1665007951271731200_frame0.jpg,"['tv', 'cnn', 'cnn']"
757,1658876569445236700_frame0.jpg,"['tv', 'tnt']"
758,1680594956038795300_frame0.jpg,"['tv', 'espn', 'espn']"
759,1684335411016499200_frame0.jpg,"['tv', 'espn']"
760,1666320620922663000_frame0.jpg,"['tv', 'cnn']"
761,1679902453379743700_frame0.jpg,"['tv', 'fox_news']"
762,1684575961967796200_frame0.jpg,"['tv', 'cbs', 'cbs']"
763,1684352974903574500_frame0.jpg,"['tv', 'abc']"
764,1647901301385756700_frame0.jpg,"['tv', 'msnbc']"
765,1675051422669955000_frame0.jpg,"['tv', 'abc']"
766,1675229643554250800_frame0.jpg,"['tv', 'tnt']"
767,1679179628503228400_frame0.jpg,"['tv', 'cbs', 'cbs', 'cbs', 'tv']"
768,1673284321739305000_frame0.jpg,"['tv', 'cnn']"
769,1666445448732319700_frame0.jpg,"['tv', 'espn']"
770,1657154905506328600_frame0.jpg,"['tv', 'msnbc']"
771,1656803604331245600_frame0.jpg,"['tv', 'tnt']"
772,1674401814029598700_frame0.jpg,"['tv', 'abc', 'espn', 'abc']"
773,1674047003216126000_frame0.jpg,"['tv', 'abc', 'espn']"
774,1671634727875907600_frame0.jpg,"['tv', 'cbs', 'cbs']"
775,1677353956419874800_frame0.jpg,"['tv', 'fox_news']"
776,1661605644622467000_frame0.jpg,"['tv', 'cnn', 'cnn', 'tv']"
777,1673775434908573700_frame0.jpg,"['tv', 'cbs']"
778,1670517285250474000_frame0.jpg,"['tv', 'tnt']"
779,1665755578359636000_frame0.jpg,"['tv', 'tnt']"
780,1665093671105699800_frame0.jpg,"['tv', 'tnt', 'tv']"
781,1718009863667294200_frame0.jpg,"['tv', 'cbs', 'tv']"
782,1673781196347220000_frame0.jpg,"['tv', 'cnn', 'cnn']"
783,1648198227788312600_frame0.jpg,"['tv', 'msnbc']"
784,1658893994345640000_frame0.jpg,"['tv', 'cbs', 'cbs']"
785,1663854321663602700_frame0.jpg,"['tv', 'cnn']"
786,1666452819860811800_frame0.jpg,"['tv', 'espn']"
787,1684575611504296000_frame0.jpg,"['tv', 'cbs', 'cbs']"
788,1666524395679621000_frame0.jpg,"['tv', 'abc', 'espn']"
789,1665077235398242300_frame0.jpg,"['tv', 'cbs', 'cbs']"
790,1663198693903323100_frame0.jpg,"['tv', 'tnt']"
791,1674072117936767000_frame0.jpg,"['tv', 'abc', 'abc', 'espn', 'espn']"
792,1666385774620209200_frame0.jpg,"['tv', 'espn']"
793,1648193637395214300_frame0.jpg,"['tv', 'msnbc']"
794,1664246315481161700_frame0.jpg,"['tv', 'cnn', 'msnbc', 'cnn']"
795,1642900757424476200_frame0.jpg,"['tv', 'msnbc']"
796,1684545914099769300_frame0.jpg,"['tv', 'cbs']"
797,1676513369101709300_frame0.jpg,"['tv', 'cnn']"
798,1667138878953300000_frame0.jpg,"['tv', 'msnbc']"
799,1657500665137660000_frame0.jpg,"['tv', 'tnt']"
800,1680876370823069700_frame0.jpg,"['tv', 'fox_news', 'cbs']"
801,1669291475407536000_frame0.jpg,"['tv', 'abc']"
802,1664544000708829200_frame0.jpg,"['tv', 'msnbc']"
803,1683069459901763600_frame0.jpg,"['tv', 'fox_news']"
804,1684604347553415200_frame0.jpg,"['tv', 'espn']"
805,1655537251859312600_frame0.jpg,['tv']
806,1657523158254743600_frame0.jpg,"['tv', 'tnt']"
807,1684549106153889800_frame0.jpg,"['tv', 'cbs', 'tv']"
808,1677213297994215400_frame0.jpg,"['tv', 'msnbc']"
809,1666526503241883600_frame0.jpg,"['tv', 'espn', 'abc']"
810,1665105668186599400_frame0.jpg,"['tv', 'fox_news']"
811,1684112354423414800_frame0.jpg,"['tv', 'fox_news']"
812,1666449384247685000_frame0.jpg,"['tv', 'espn', 'espn']"
813,1675808957580456000_frame0.jpg,"['tv', 'cnn', 'cnn']"
814,1684301415897366500_frame0.jpg,"['tv', 'espn']"
815,1666460718754455600_frame0.jpg,"['tv', 'espn', 'tv']"
816,1674023858581127200_frame0.jpg,"['tv', 'abc', 'abc']"
817,1674621045086093300_frame0.jpg,"['tv', 'cnn', 'tv']"
818,1684647797506179000_frame0.jpg,"['tv', 'cbs']"
819,1684547737166598100_frame0.jpg,"['tv', 'cbs', 'cbs']"
820,1719063341713965000_frame0.jpg,"['tv', 'cbs']"
821,1684543256454570000_frame0.jpg,"['tv', 'cbs', 'cbs', 'cbs', 'cbs', 'cbs']"
822,1684628795065106400_frame0.jpg,"['tv', 'cbs', 'cbs']"
823,1672361482286866400_frame0.jpg,"['tv', 'espn']"
824,1671619861823967200_frame0.jpg,"['tv', 'abc', 'abc']"
825,1659783693557940200_frame0.jpg,"['tv', 'cnn', 'cnn']"
826,1684606333376123000_frame0.jpg,"['tv', 'cbs', 'cbs']"
827,1660050872383651800_frame0.jpg,"['tv', 'tnt']"
828,1683784643616247800_frame0.jpg,"['tv', 'cbs']"
829,1684571958781464600_frame0.jpg,['tv']
830,1679854686397558800_frame0.jpg,"['tv', 'abc', 'tv']"
831,1684554399390630000_frame0.jpg,"['tv', 'tv', 'cbs']"
832,1652546159949942800_frame0.jpg,"['tv', 'espn', 'espn']"
833,1684154761286381600_frame0.jpg,"['tv', 'espn']"
834,1642799314847764500_frame0.jpg,"['tv', 'msnbc']"
835,1670031696466067500_frame0.jpg,"['tv', 'msnbc']"
